20,4947,1,4947,81849
2,772,4,772,73110
14,6137,2,6137,22802
3,11310,4,11310,90152
15,13213,3,13213,78529
23,5848,1,5848,38378
23,20986,3,20986,86300
31,27664,2,27664,102219
14,24807,3,24807,79225
18,21584,1,21584,12895
2,28719,2,28719,32958
30,26553,4,26553,44819
15,2018,1,2018,101912
4,18088,3,18088,85889
9,12771,1,12771,38256
16,13281,3,13281,5923
16,11099,1,11099,70672
4,13469,4,13469,87032
25,13162,5,13162,60705
1,2572,1,2572,41623
2,2624,3,2624,8435
14,28322,4,28322,74262
26,11696,3,11696,33479
3,3153,5,3153,64025
10,8328,2,8328,21733
19,5911,4,5911,41243
5,4368,1,4368,67393
4,26821,4,26821,57408
24,29057,2,29057,101570
11,10214,5,10214,78224
21,28455,4,28455,90826
9,5336,2,5336,78094
11,15465,2,15465,66685
23,23174,1,23174,13541
17,2213,4,2213,100617
29,25111,2,25111,6333
4,20712,1,20712,47102
28,22623,1,22623,25908
6,12347,5,12347,61113
3,12356,2,12356,59726
5,28102,3,28102,66705
8,28829,3,28829,96685
19,7048,4,7048,82794
7,9577,5,9577,12552
25,25946,5,25946,100535
12,6261,1,6261,96354
23,1002,4,1002,53891
20,22203,5,22203,91086
8,9544,2,9544,70743
4,20712,4,20712,98838
4,6595,5,6595,29429
11,15596,2,15596,3899
26,9705,1,9705,18943
1,10007,3,10007,36750
4,7177,1,7177,31665
11,22302,2,22302,52711
14,24602,5,24602,95686
27,10983,1,10983,27799
11,16515,2,16515,87291
22,25024,4,25024,67443
9,2626,1,2626,91474
1,8588,4,8588,33941
13,6111,1,6111,32506
16,12556,4,12556,101969
25,23676,3,23676,8239
17,11499,4,11499,91325
26,23759,3,23759,46223
1,3915,3,3915,89861
16,21787,3,21787,18769
29,10473,1,10473,36529
18,10757,3,10757,4731
17,19935,2,19935,59109
13,13656,2,13656,89996
31,27883,3,27883,31657
3,28240,5,28240,67388
6,1551,3,1551,19094
10,20299,5,20299,11699
7,17242,1,17242,84061
2,26276,5,26276,79930
10,9131,5,9131,100111
30,6403,4,6403,85255
22,27586,1,27586,97131
3,6126,3,6126,33525
13,841,3,841,58799
14,1324,3,1324,8765
18,12830,5,12830,75765
9,2477,3,2477,65109
28,15922,2,15922,100746
17,21305,4,21305,48702
25,26100,4,26100,40336
27,6480,2,6480,34567
4,26761,2,26761,26793
14,20162,5,20162,50472
31,9469,4,9469,98193
30,22217,2,22217,11742
29,14324,2,14324,37651
24,17750,5,17750,92215
1,1729,4,1729,21187
9,17729,5,17729,49463
10,2161,2,2161,47358
17,19342,2,19342,5161
14,2326,3,2326,23904
8,28879,1,28879,40122
27,27448,4,27448,37779
28,14034,1,14034,23638
23,15444,1,15444,59840
13,1046,3,1046,27064
27,28360,5,28360,100031
6,23495,5,23495,52873
5,24964,2,24964,52760
5,21953,3,21953,24900
25,8587,5,8587,15009
3,5690,2,5690,21116
3,28768,2,28768,69301
6,7427,5,7427,54580
10,28134,1,28134,99642
16,24574,5,24574,71945
8,22792,1,22792,99266
13,14420,1,14420,98112
28,14492,5,14492,79066
15,10011,2,10011,75724
25,14057,1,14057,38606
6,5032,2,5032,73574
23,18612,2,18612,54974
17,26433,5,26433,51279
15,21571,4,21571,46804
21,9817,2,9817,23846
16,24083,1,24083,25288
9,5249,3,5249,58492
10,9661,4,9661,91284
21,21275,2,21275,28841
23,25380,5,25380,96072
2,24298,3,24298,7823
17,8324,3,8324,51780
31,20790,1,20790,51390
3,5365,4,5365,91425
7,17584,1,17584,12981
15,22804,5,22804,63945
22,6971,2,6971,63471
31,25751,3,25751,23374
26,26660,3,26660,43929
21,2153,4,2153,82395
2,975,2,975,101584
27,11652,3,11652,11854
8,6122,2,6122,7005
7,27291,1,27291,14095
30,9340,1,9340,61468
6,11185,2,11185,47525
26,3426,2,3426,53537
29,15710,1,15710,47820
12,26657,1,26657,49838
30,22703,3,22703,15614
6,8216,2,8216,90786
25,19964,1,19964,86527
14,4248,2,4248,58644
19,14481,5,14481,94418
19,6920,2,6920,98099
18,15078,5,15078,55755
1,19014,1,19014,26947
19,10131,5,10131,21807
11,11088,3,11088,23371
12,12267,5,12267,28933
26,6192,3,6192,8798
15,28284,3,28284,45956
19,12188,1,12188,58960
22,10818,5,10818,16838
1,20250,3,20250,68873
20,10404,1,10404,77252
23,4900,3,4900,58872
22,4983,5,4983,94217
2,16548,4,16548,33652
17,4536,4,4536,43003
14,7306,2,7306,40916
12,16098,4,16098,81482
18,7865,3,7865,35536
11,16898,3,16898,26834
30,3763,5,3763,6760
29,2269,4,2269,97876
18,15693,3,15693,9503
12,7651,2,7651,48479
17,15281,1,15281,8252
24,7079,2,7079,44847
5,19976,1,19976,63855
30,17439,4,17439,61671
15,29237,2,29237,35021
29,11755,1,11755,60043
20,4041,4,4041,72371
10,6821,1,6821,17890
15,23131,2,23131,20367
5,18141,5,18141,49494
26,5546,2,5546,26857
21,11133,1,11133,17731
13,25151,5,25151,59962
4,21871,5,21871,38295
28,11138,2,11138,80432
29,27193,5,27193,101690
30,7818,3,7818,94501
25,7970,4,7970,86941
10,12741,2,12741,66427
3,10308,2,10308,63043
13,16132,2,16132,15106
19,4492,4,4492,72157
31,1715,3,1715,83668
30,26935,2,26935,72814
30,27051,4,27051,95672
11,22562,1,22562,65592
17,27623,4,27623,28806
8,13732,5,13732,80337
16,27122,4,27122,86654
13,21647,3,21647,68008
23,3373,5,3373,80671
27,2691,4,2691,33835
10,19485,2,19485,44045
8,3426,3,3426,33025
21,19422,4,19422,35462
4,24267,2,24267,46609
5,1898,3,1898,35927
19,21482,2,21482,64400
31,11875,2,11875,73970
6,27933,4,27933,21983
5,18472,5,18472,89393
31,24084,1,24084,95281
9,20883,1,20883,99098
13,14126,2,14126,67974
14,19744,3,19744,33192
6,26487,4,26487,17689
23,24040,1,24040,34983
6,28588,3,28588,43855
13,7269,3,7269,20262
14,16035,1,16035,61418
2,11902,4,11902,100645
8,4952,5,4952,27827
30,3382,2,3382,21762
5,18728,1,18728,17849
2,27328,3,27328,26055
23,18738,4,18738,65802
7,23320,2,23320,30871
23,5409,1,5409,19581
24,22135,2,22135,83270
29,14378,1,14378,99737
15,28254,3,28254,42774
24,28101,5,28101,21685
30,13919,1,13919,7509
26,4153,3,4153,42295
18,15728,4,15728,60398
29,7097,4,7097,86404
4,26664,5,26664,71498
12,23894,1,23894,81976
23,8665,1,8665,40150
9,26813,2,26813,88451
6,27637,5,27637,99356
1,10004,1,10004,98615
1,17345,3,17345,44311
17,19311,1,19311,95075
22,23082,3,23082,48919
30,2960,4,2960,26648
23,19791,4,19791,54248
2,10775,5,10775,27751
6,8621,2,8621,25610
19,24744,5,24744,77245
22,26499,5,26499,55149
5,13611,5,13611,6436
4,28081,2,28081,60144
10,2506,4,2506,38191
9,18497,2,18497,15285
14,11674,5,11674,5303
4,27155,1,27155,37606
13,22584,3,22584,26730
29,12859,3,12859,28469
22,12880,2,12880,98147
14,1641,1,1641,90925
13,22828,1,22828,16065
13,23740,1,23740,86322
27,26335,4,26335,92819
26,2897,3,2897,55548
27,9456,1,9456,61021
14,3193,4,3193,87921
31,22673,5,22673,69121
18,17480,5,17480,23788
27,24163,4,24163,43985
15,16045,2,16045,3936
26,21343,4,21343,15423
9,2240,5,2240,68548
6,7524,3,7524,74013
21,2510,1,2510,31360
18,20525,1,20525,101207
15,2842,1,2842,54663
3,20489,5,20489,51854
22,6989,1,6989,80342
6,4454,3,4454,79621
16,11943,3,11943,47245
28,5769,1,5769,28793
19,2370,3,2370,89604
26,13441,4,13441,40015
6,21905,2,21905,69749
16,20014,5,20014,18492
21,12629,3,12629,72899
12,4092,2,4092,31163
28,11620,3,11620,89966
20,8419,1,8419,33719
14,9233,1,9233,17567
7,28484,2,28484,82126
18,18473,3,18473,31994
4,8546,4,8546,45644
29,8716,3,8716,30966
14,20606,2,20606,11421
9,13267,2,13267,60389
8,24905,3,24905,69055
19,20716,2,20716,74013
19,28206,3,28206,11731
11,5852,1,5852,42266
23,16315,5,16315,27201
22,15867,4,15867,55994
12,4722,2,4722,37860
21,3362,4,3362,53052
8,24645,1,24645,15503
24,14137,3,14137,30986
31,22493,2,22493,15008
9,6274,3,6274,83809
19,10727,2,10727,36284
31,11599,4,11599,86131
8,13631,4,13631,92135
19,13915,1,13915,9849
24,6193,5,6193,66748
19,18982,4,18982,59066
16,1549,2,1549,16525
7,12932,2,12932,54475
9,6704,1,6704,44302
12,18257,3,18257,79157
11,3942,2,3942,41767
5,2948,1,2948,14291
3,1840,3,1840,60690
14,20496,3,20496,29103
26,8159,4,8159,17076
29,11482,2,11482,78041
28,5063,1,5063,21001
2,13924,2,13924,56104
16,1925,3,1925,18682
17,5799,5,5799,65019
18,4274,2,4274,91426
17,8250,1,8250,14738
19,12752,4,12752,27899
31,16217,3,16217,47503
3,5123,3,5123,102360
18,7224,2,7224,9651
13,25661,1,25661,61336
2,19582,1,19582,83617
8,16065,2,16065,68994
23,2846,2,2846,95803
19,6888,5,6888,46018
26,4701,2,4701,96665
13,3022,3,3022,68677
26,14228,2,14228,101808
17,13345,2,13345,51631
31,8996,5,8996,56114
25,7490,2,7490,19210
16,4348,5,4348,76916
23,11110,2,11110,61800
16,1538,5,1538,70150
14,12430,4,12430,84246
28,23623,1,23623,27757
26,22490,3,22490,73903
23,23383,2,23383,64248
16,11671,2,11671,81259
20,27880,4,27880,86711
14,24864,2,24864,28510
26,12483,2,12483,11200
22,6354,4,6354,88010
8,28431,2,28431,95149
25,14851,3,14851,15821
23,17250,1,17250,22120
25,2307,5,2307,47412
21,22889,5,22889,82679
17,7641,3,7641,52551
8,17612,3,17612,55159
27,1968,4,1968,85386
18,23180,1,23180,7708
29,16396,5,16396,58318
4,8898,3,8898,7605
4,26482,3,26482,52828
23,19946,2,19946,36814
14,5263,1,5263,98754
22,9115,4,9115,90546
22,23629,2,23629,43089
10,8700,5,8700,82966
2,6136,5,6136,74699
19,11295,3,11295,94102
31,10421,5,10421,24238
25,4383,2,4383,85749
26,27061,5,27061,8659
7,16746,5,16746,35538
1,11308,3,11308,89409
7,28455,4,28455,73663
6,9885,3,9885,9872
23,25775,2,25775,17538
9,8317,1,8317,16633
8,8910,4,8910,18057
8,4200,4,4200,10586
18,11070,5,11070,11203
16,13817,3,13817,22338
2,20610,4,20610,95021
27,10360,4,10360,101200
17,28858,5,28858,80630
16,26024,1,26024,42218
30,917,4,917,53423
4,28996,3,28996,35047
8,25626,1,25626,8475
18,5536,2,5536,28613
10,5202,4,5202,51174
14,17882,2,17882,58491
20,24956,3,24956,57151
14,15940,3,15940,95690
25,8447,2,8447,23044
22,4888,1,4888,53691
13,12275,2,12275,30691
3,1781,4,1781,30044
19,6909,3,6909,31598
1,4143,2,4143,78551
27,8527,1,8527,36962
17,25587,5,25587,58283
10,22429,4,22429,94617
19,4660,5,4660,44734
7,9228,3,9228,28699
5,9996,1,9996,15621
8,19569,5,19569,66562
31,4200,2,4200,82030
30,8516,3,8516,85128
13,11191,3,11191,32422
2,640,2,640,3600
9,28552,2,28552,73039
21,13050,4,13050,91320
6,7854,3,7854,10655
29,27240,4,27240,27769
19,28986,2,28986,11879
28,25951,1,25951,15510
31,27093,5,27093,63267
14,8760,3,8760,82774
15,26660,3,26660,38285
1,6599,2,6599,72503
17,23528,2,23528,89562
21,7453,5,7453,80479
12,21895,4,21895,18390
19,23333,1,23333,24158
25,17482,1,17482,61491
27,26354,4,26354,23260
2,21550,4,21550,65279
4,4538,3,4538,8500
23,6246,4,6246,89359
31,11190,3,11190,100757
31,14704,2,14704,8701
12,11903,2,11903,87012
26,12419,4,12419,43077
23,2367,1,2367,62403
19,20541,1,20541,64476
19,19692,4,19692,46909
21,7912,5,7912,79591
12,11985,1,11985,13892
17,10863,1,10863,57054
19,22120,2,22120,91179
10,25284,1,25284,79624
23,5605,5,5605,62843
8,5943,4,5943,7518
16,26803,5,26803,24467
10,12118,5,12118,52320
16,16536,2,16536,43063
8,20233,2,20233,101982
22,21291,2,21291,55511
5,15769,1,15769,71167
3,22042,3,22042,46679
25,1231,5,1231,13163
24,2716,5,2716,74949
18,13814,5,13814,59528
31,4113,3,4113,80513
4,590,1,590,73751
20,21803,4,21803,43026
2,20816,3,20816,90256
31,14883,5,14883,10527
17,21442,4,21442,99973
17,28983,4,28983,92741
29,22233,3,22233,94747
11,21057,2,21057,28176
3,14576,4,14576,7668
29,11498,3,11498,92932
1,1005,5,1005,67082
12,21214,4,21214,68822
18,28714,2,28714,99512
25,13633,3,13633,100490
8,1020,1,1020,58686
3,1358,1,1358,5685
23,27100,5,27100,47151
4,1416,2,1416,39649
21,27196,1,27196,83146
27,24767,3,24767,15141
31,5785,5,5785,74017
16,18114,4,18114,35469
2,16409,1,16409,54181
20,7948,5,7948,41603
29,17987,1,17987,96319
15,17005,1,17005,47474
8,17408,4,17408,67148
27,16366,2,16366,7533
16,23628,2,23628,23964
9,24841,4,24841,77653
12,5214,1,5214,50567
6,14524,1,14524,19337
15,26207,5,26207,25952
20,18799,1,18799,74929
31,16677,3,16677,89054
22,17045,1,17045,10728
20,15607,4,15607,11381
17,6836,5,6836,12355
14,9506,4,9506,67681
11,23480,5,23480,29528
28,20387,5,20387,89791
6,4020,5,4020,15899
25,23077,4,23077,102273
27,20160,5,20160,81204
30,22862,3,22862,9769
19,10219,4,10219,50321
10,28573,1,28573,88129
21,19298,1,19298,100076
6,18837,4,18837,62647
12,27946,3,27946,43984
17,18228,1,18228,79326
21,9028,4,9028,54759
18,25145,2,25145,61389
9,13431,3,13431,71520
31,21075,4,21075,72876
7,4898,4,4898,78169
4,9775,4,9775,26871
25,9374,2,9374,26250
9,12231,3,12231,19300
21,5458,4,5458,65828
16,26344,4,26344,29273
9,20813,1,20813,24423
8,25123,2,25123,47261
30,25160,1,25160,8188
30,4823,2,4823,68971
7,15063,3,15063,54476
27,28160,1,28160,97512
16,11765,4,11765,31655
20,13684,2,13684,55320
28,5323,2,5323,11246
31,28950,2,28950,92026
27,21118,2,21118,19943
9,4417,1,4417,32182
9,10370,5,10370,51932
9,1594,3,1594,99766
18,7202,4,7202,67536
6,28452,3,28452,47587
23,20281,5,20281,34093
14,19024,1,19024,97726
4,9909,5,9909,41337
16,16328,2,16328,22645
26,14333,3,14333,61152
11,28149,4,28149,92926
13,25186,1,25186,40103
8,6779,2,6779,36244
27,14147,4,14147,79356
25,2359,1,2359,75349
21,20774,1,20774,56620
22,16968,3,16968,26160
5,7069,2,7069,57273
27,12612,3,12612,8745
12,25230,3,25230,82375
13,12992,1,12992,87585
25,25476,1,25476,75395
14,22719,4,22719,94483
18,28879,4,28879,41506
9,9523,1,9523,44368
30,13140,3,13140,43473
10,18906,2,18906,60102
7,14765,1,14765,84717
5,18046,1,18046,75144
27,15998,3,15998,87145
25,20783,3,20783,45028
14,23065,1,23065,78161
21,1407,5,1407,57114
10,25923,3,25923,93173
19,26841,4,26841,83355
16,21103,2,21103,18281
6,23076,5,23076,88269
29,19433,2,19433,78427
27,18948,2,18948,78556
26,7149,5,7149,88498
26,6074,4,6074,5895
16,14181,4,14181,34875
23,25307,3,25307,98395
12,20069,5,20069,64346
18,5692,4,5692,23982
29,19085,3,19085,43599
27,11696,1,11696,60494
6,28209,1,28209,93821
17,26099,5,26099,22775
1,21206,5,21206,82239
10,17340,4,17340,71554
17,23752,4,23752,60640
27,29128,4,29128,35694
13,13668,5,13668,29127
4,21087,5,21087,42231
24,17809,2,17809,81095
11,11379,3,11379,46598
27,20001,4,20001,77157
2,17423,5,17423,52652
5,10513,4,10513,52045
7,21568,3,21568,80037
9,17776,5,17776,6879
31,1549,3,1549,57205
13,24902,3,24902,95247
28,23017,4,23017,33508
13,22735,5,22735,84136
25,13908,4,13908,32167
19,6265,1,6265,60953
23,17744,4,17744,87263
27,3823,3,3823,67442
12,4810,1,4810,73072
23,8943,4,8943,78067
12,2369,4,2369,27146
14,11388,5,11388,41443
9,6872,2,6872,87873
23,28439,4,28439,23033
11,1365,2,1365,21420
3,6094,2,6094,67181
26,26233,1,26233,33479
3,14180,1,14180,33209
1,10288,5,10288,26761
8,14879,4,14879,46250
25,10402,2,10402,54686
22,7705,1,7705,66917
24,29054,2,29054,85819
28,4086,5,4086,62752
15,11590,2,11590,54413
21,4840,3,4840,66736
6,4514,2,4514,13179
21,15391,2,15391,9661
30,25309,5,25309,45430
10,4640,3,4640,69153
10,3986,2,3986,72885
30,27786,4,27786,68820
14,22414,2,22414,64737
11,10010,1,10010,27864
12,12021,4,12021,59107
1,24929,5,24929,81958
12,9526,3,9526,74555
1,10393,5,10393,54439
23,14575,4,14575,3760
20,16189,2,16189,82134
31,15821,4,15821,80778
8,27512,4,27512,65629
1,21620,4,21620,86758
20,22538,4,22538,29375
16,8327,1,8327,74418
18,20671,2,20671,34871
13,23552,2,23552,40118
18,12167,4,12167,68056
6,4079,2,4079,56034
3,19139,5,19139,41756
20,14170,1,14170,22159
9,2155,2,2155,32510
29,23476,2,23476,95717
3,28531,1,28531,86711
14,15501,5,15501,82963
22,29307,3,29307,58214
27,27423,5,27423,11401
31,3174,3,3174,80071
18,28046,2,28046,92118
11,11302,4,11302,68648
6,18236,4,18236,97692
6,26593,1,26593,81384
24,4463,5,4463,38765
8,28272,1,28272,61561
12,25731,2,25731,31829
17,19803,3,19803,96448
1,9717,2,9717,24462
29,6680,3,6680,20229
1,24737,1,24737,4245
14,21366,5,21366,88739
24,28018,2,28018,59449
4,23330,3,23330,50886
15,28668,3,28668,50503
9,17211,1,17211,31040
20,13347,1,13347,15944
15,25125,3,25125,17048
24,11052,3,11052,4349
26,27860,3,27860,64053
13,18995,2,18995,81453
29,11516,2,11516,8365
4,2466,5,2466,39893
24,9437,1,9437,44917
23,27461,4,27461,99885
28,29215,3,29215,68507
7,17921,5,17921,95824
23,23594,5,23594,73300
18,25113,3,25113,34312
23,10094,2,10094,56558
1,25016,3,25016,16666
6,19798,1,19798,34950
28,26004,5,26004,64187
21,26026,2,26026,38840
27,3518,5,3518,47928
5,10400,2,10400,19804
6,4811,1,4811,64394
4,4135,2,4135,70000
30,3873,3,3873,25383
10,28992,4,28992,96953
19,8019,4,8019,44204
14,25231,3,25231,27028
26,21031,5,21031,21288
30,20825,1,20825,75391
3,22902,5,22902,81959
8,11194,1,11194,34217
20,27200,3,27200,83999
18,4881,4,4881,11268
18,16016,3,16016,91612
30,27534,3,27534,71828
4,13378,4,13378,33609
8,21011,3,21011,83897
15,17390,3,17390,54830
11,18677,5,18677,34083
2,25379,1,25379,33554
10,21181,3,21181,63650
24,23686,2,23686,34933
15,14794,4,14794,41290
10,15475,2,15475,25812
15,28782,5,28782,22656
22,21751,2,21751,96279
30,14110,1,14110,21258
10,17014,2,17014,19824
11,21574,4,21574,101205
9,3843,5,3843,95066
3,25170,5,25170,92687
8,6813,3,6813,46440
12,10805,1,10805,68695
28,15455,3,15455,70276
16,17527,4,17527,94571
17,6440,3,6440,47883
7,29034,3,29034,74182
13,17888,5,17888,56881
12,8540,1,8540,3602
20,7061,5,7061,86825
3,7843,4,7843,83378
14,4274,2,4274,31309
16,4077,4,4077,62311
3,21260,4,21260,42913
8,11028,2,11028,12811
28,11322,4,11322,14706
14,24488,1,24488,11134
27,24938,2,24938,38069
31,10613,1,10613,69923
9,21571,5,21571,27161
22,9394,5,9394,83627
1,19219,5,19219,91737
27,19233,3,19233,10283
24,25076,3,25076,22998
22,22573,5,22573,50172
26,29048,4,29048,57625
22,18202,4,18202,14333
2,27392,1,27392,16639
13,28251,3,28251,52479
21,4648,5,4648,97388
27,5028,5,5028,43179
1,22799,2,22799,8652
29,14721,4,14721,57821
7,17066,2,17066,52796
2,1690,2,1690,48376
21,19647,3,19647,59623
23,15373,2,15373,21298
26,2079,4,2079,46181
27,24559,2,24559,59759
29,2899,5,2899,18841
4,13775,5,13775,18961
18,26026,1,26026,89407
20,28917,3,28917,16483
27,24099,1,24099,97826
7,3193,1,3193,59005
3,27701,5,27701,68303
6,13723,3,13723,7262
14,9184,3,9184,97917
23,20550,3,20550,49915
11,4087,5,4087,82426
12,10974,4,10974,95999
29,8830,5,8830,13032
11,24199,2,24199,11915
20,14165,1,14165,42153
10,16064,2,16064,101814
31,9877,4,9877,34604
25,28322,4,28322,33226
24,15623,3,15623,77560
20,16493,3,16493,54674
12,24549,2,24549,47599
19,21693,5,21693,50579
5,15611,2,15611,90402
16,1572,3,1572,33575
30,6209,5,6209,63269
3,19886,2,19886,91710
14,3384,2,3384,65557
31,25781,3,25781,61474
14,21619,4,21619,79064
28,16098,2,16098,101888
9,867,5,867,3918
2,19192,3,19192,43441
30,22959,2,22959,31158
20,27225,2,27225,74793
14,6086,3,6086,26994
28,25187,5,25187,9157
17,19354,5,19354,44614
13,862,3,862,34999
29,26880,3,26880,95735
9,25672,4,25672,82409
29,8270,5,8270,22216
14,24660,1,24660,27888
25,3133,3,3133,21715
22,1386,2,1386,30846
23,23680,5,23680,6059
12,21185,1,21185,98202
9,2577,4,2577,67787
15,18444,5,18444,72388
3,1021,1,1021,57407
4,3882,3,3882,17444
2,9179,1,9179,76798
29,7801,5,7801,13078
24,4988,4,4988,20913
18,20702,3,20702,51058
27,12441,2,12441,65399
18,14461,3,14461,27086
30,8140,5,8140,72089
19,5663,5,5663,41340
19,2930,2,2930,25799
13,19257,3,19257,22884
7,21029,5,21029,29892
25,21675,5,21675,84386
20,9422,5,9422,22541
19,21238,3,21238,48808
13,5314,2,5314,80266
28,13731,2,13731,83754
4,18549,3,18549,56796
31,6932,4,6932,87661
4,16003,3,16003,10919
6,13491,1,13491,6237
5,7468,4,7468,60467
15,12062,1,12062,54779
13,13937,1,13937,38490
2,28358,4,28358,90484
18,26576,2,26576,59664
1,28996,4,28996,58516
24,6634,3,6634,52680
9,11991,3,11991,58931
29,23357,4,23357,42886
30,18242,3,18242,59248
31,15348,2,15348,82313
22,5210,4,5210,38567
24,14249,4,14249,62469
24,1233,1,1233,25590
18,24201,1,24201,44601
16,12905,3,12905,83028
22,25026,5,25026,96089
27,25341,5,25341,38736
10,24784,5,24784,101004
28,1229,1,1229,92113
28,13578,1,13578,81671
6,15183,2,15183,47576
30,1325,4,1325,69551
15,24119,5,24119,8406
14,11384,5,11384,61600
4,18548,1,18548,58964
25,3689,5,3689,4597
28,16796,1,16796,70961
10,26436,5,26436,86407
8,2018,5,2018,77707
14,17095,1,17095,58031
11,7485,1,7485,49454
22,12926,5,12926,49766
1,7608,4,7608,89721
24,9498,2,9498,40735
9,15935,2,15935,97023
1,9289,2,9289,13988
4,11900,2,11900,40489
7,28326,3,28326,21523
16,21906,4,21906,49812
27,1651,2,1651,59740
19,3113,5,3113,51874
24,18687,3,18687,9716
4,27895,1,27895,66794
22,15208,2,15208,15807
7,17664,4,17664,98141
4,652,5,652,44532
30,14322,1,14322,67315
19,11998,3,11998,18933
23,934,4,934,81394
30,7124,2,7124,13785
27,11350,4,11350,71961
24,27693,5,27693,26303
12,20299,1,20299,76659
13,9868,4,9868,18709
22,28554,1,28554,30641
28,6982,1,6982,35368
22,8079,3,8079,81510
28,27123,3,27123,100782
3,26605,3,26605,31071
8,14959,3,14959,23791
3,14510,2,14510,54025
7,18907,1,18907,81369
2,1119,1,1119,82007
26,18556,2,18556,32777
17,6497,4,6497,62216
6,18054,2,18054,43476
24,12550,1,12550,54569
19,7038,4,7038,53478
5,21418,2,21418,23667
30,5396,2,5396,50326
16,7199,5,7199,8782
10,1050,3,1050,79962
23,9654,3,9654,4285
8,5656,1,5656,28125
14,14223,3,14223,27893
8,14344,3,14344,7651
26,5033,2,5033,9483
7,16676,1,16676,3502
27,28430,3,28430,75654
6,18315,2,18315,47774
28,1408,1,1408,30775
8,15638,3,15638,25869
19,2215,1,2215,91910
22,1976,1,1976,91083
28,10817,4,10817,67595
21,15674,4,15674,28685
29,14667,5,14667,33262
13,8859,2,8859,45577
28,28388,1,28388,94397
12,6457,1,6457,93596
11,17596,5,17596,25925
25,4033,2,4033,3880
16,26426,1,26426,8619
19,2050,5,2050,22746
2,2887,5,2887,30078
17,25908,1,25908,92659
5,7257,1,7257,44200
12,17751,4,17751,81842
18,22329,4,22329,87844
30,23296,5,23296,77786
27,22137,5,22137,96180
15,3737,3,3737,20945
2,11829,2,11829,25015
8,10129,1,10129,96955
14,14565,5,14565,19521
29,11921,1,11921,13220
23,15440,2,15440,68257
16,11644,5,11644,94614
10,22075,4,22075,20902
1,24152,4,24152,22969
23,28634,3,28634,34698
23,21211,1,21211,12042
2,12320,5,12320,63815
5,28589,5,28589,61560
10,4438,5,4438,45704
30,3919,5,3919,33321
21,25246,2,25246,61699
14,23962,5,23962,8490
9,4237,4,4237,68282
11,2173,2,2173,14800
21,9062,4,9062,93789
8,6854,5,6854,55459
9,20418,4,20418,84985
15,26517,4,26517,49014
20,3152,1,3152,5532
7,19660,5,19660,11765
11,21777,1,21777,23257
16,21015,4,21015,95005
6,4495,1,4495,18088
9,19227,5,19227,66104
17,16869,1,16869,87155
17,23987,1,23987,56032
7,11768,5,11768,50803
15,14824,5,14824,23576
27,8248,3,8248,81281
8,14677,1,14677,71693
1,4374,2,4374,39939
15,18774,3,18774,19556
12,26040,1,26040,91250
1,20497,3,20497,13110
17,18315,1,18315,72742
29,18432,4,18432,12045
9,7258,1,7258,44305
15,7065,4,7065,74642
4,1198,3,1198,4634
25,6108,3,6108,71894
6,17540,4,17540,7840
10,16895,1,16895,78961
15,28561,2,28561,35585
23,12024,5,12024,32249
4,11041,2,11041,98642
28,6226,3,6226,45819
21,15706,4,15706,92119
24,8767,3,8767,30645
23,23798,2,23798,92251
30,6854,2,6854,63176
28,7375,5,7375,71327
13,3782,1,3782,95043
16,21912,3,21912,61650
15,21569,5,21569,77398
22,1519,3,1519,12604
31,22697,1,22697,45830
2,26200,3,26200,45866
29,12367,2,12367,49005
10,8591,2,8591,36226
18,16942,1,16942,60875
23,5387,3,5387,4800
26,28435,3,28435,86267
16,15986,2,15986,23321
4,26212,4,26212,19784
6,14282,1,14282,21964
15,4866,3,4866,101746
26,9404,1,9404,89887
7,27813,2,27813,30173
20,7282,5,7282,75277
7,5623,5,5623,19231
10,28943,5,28943,99583
19,15389,1,15389,64909
11,7258,2,7258,49550
2,18279,1,18279,53092
30,4277,3,4277,92187
10,7360,3,7360,16975
24,4954,3,4954,47589
15,24223,1,24223,49152
22,29295,1,29295,15766
5,13685,5,13685,82357
5,25545,2,25545,36401
9,5419,2,5419,31571
22,22606,5,22606,41279
6,3402,1,3402,64740
8,4161,4,4161,67633
30,24765,4,24765,25305
16,5078,5,5078,41185
15,9069,4,9069,99580
27,6830,1,6830,97365
30,24020,4,24020,90036
22,21405,2,21405,44225
14,27972,2,27972,35096
27,23839,3,23839,33997
3,9946,1,9946,34971
30,3551,1,3551,45270
15,7420,2,7420,31090
23,19925,2,19925,91504
8,7938,1,7938,25291
21,13896,5,13896,54459
27,5792,5,5792,39544
6,13862,4,13862,100567
15,13544,1,13544,27074
15,18282,4,18282,34826
22,2810,5,2810,55004
5,10287,2,10287,90814
31,22671,4,22671,19791
14,5031,5,5031,53336
7,13610,3,13610,85994
23,3340,4,3340,95181
14,27964,1,27964,32209
17,4846,4,4846,13644
26,4001,2,4001,52815
6,12349,4,12349,66254
13,20022,5,20022,63473
3,20348,3,20348,42999
4,24273,4,24273,20564
2,17726,5,17726,32766
8,5350,5,5350,12785
27,16407,3,16407,45375
14,1912,2,1912,22167
22,14825,2,14825,33479
25,11066,2,11066,9930
22,998,2,998,36375
1,18001,5,18001,27468
4,4978,5,4978,35549
29,29101,4,29101,62822
4,16092,2,16092,91186
12,20688,3,20688,82590
31,27552,1,27552,11957
10,20441,1,20441,32552
24,19619,5,19619,59507
8,7441,3,7441,44281
